url,action,destination_url,reason_codes,confidence,equity_at_risk
/d/20371-guia-simple-de-heightfraud-manlets-gtfih-tallcels-gtfo,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/20434-guia-de-jelqing,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/20493-todo-lo-que-necesitas-saber-sobre-la-isotretinoina-lo-mas-corto-posible,REMOVE_URGENT,/t/softmaxing,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/20545-rutina-pre-evento-deshinchazon-demencial,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/20571-guia-de-higiene-y-anti-estrogenos,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/20578-como-realmente-conseguir-follarla,REWRITE,,4.5-DIY-reframe+4.7-translation,med,0-prelaunch-noGSC
/d/20646-como-acumular-100-slaycount-siendo-htn-en-la-vida-real,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/20651-por-que-tu-cara-se-ve-tan-triste-decaida-retardada-simplemente-y-como-arreglarlo-con-higiene-basica-a-menos-que-estes-geneticamente-jodido,REMOVE_URGENT,/t/softmaxing,4.5-safety,high,0-prelaunch-noGSC
/d/20700-revierte-por-completo-la-asimetria-extrema-de-la-mandibula-en-menos-de-1-mes-con-pruebas,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/20710-construyendo-un-perfil-de-instagram-atractivo-guia-de-instagrammaxxing,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/20717-aumentar-la-estatura-despues-de-los-18-21-analisis,REWRITE,,4.5-DIY-reframe+4.7-translation,med,0-prelaunch-noGSC
/d/20753-guia-definitiva-de-voicemaxxing-todos-entren-aqui,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/20767-como-ser-un-influencer-fake-natty,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/20781-un-estudio-dice-que-las-personas-que-siguen-una-dieta-a-base-de-plantas-tienen-mas-testosterona-que-los-comedores-de-carne-guia-de-testosterone-maxxing-a-base-de-plantas,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/20791-la-santa-triada-para-conseguir-sexo-y-relaciones,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/20821-el-metodo-igf-1-como-maximizar-tu-igf-1-de-forma-natural-para-crecer-mas-alto,REMOVE_URGENT,/t/anabolicos,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/20842-como-conseguir-las-mejores-ganancias-de-tu-vida-lo-antes-posible-guia,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/20856-guia-completa-del-cuidado-de-la-piel-coreano,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/20861-como-microdosificar-finasterida-con-dosificacion-liquida-volumetrica-es-muy-facil,REMOVE_URGENT,/t/looksmaxing,4.5-safety,high,0-prelaunch-noGSC
/d/20866-reinicio-de-salud-intestinal,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/20889-guia-facil-de-ligues-rectos-en-grindr,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/20912-como-medir-correctamente-las-proporciones-faciales-en-mm,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/20944-como-calcular-tu-estatura-final-sin-hacerte-radiografias-de-las-placas-de-crecimiento,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/20956-lista-de-cosas-que-aumentan-el-cortisol,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/20961-puta-madre-la-mejor-forma-de-reducir-el-tamano-de-tu-nariz-sin-cirugia,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/20979-como-ascendi-guia-de-pubertymaxxing,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/20980-el-puente-nasal-es-la-clave-de-la-estetica-nasal-nosecels-gtfih,REWRITE,,4.5-DIY-reframe+4.7-translation,med,0-prelaunch-noGSC
/d/20996-por-que-no-estas-cholesterol-maxxing,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/21027-aspectos-claveimportantes-para-heightfraudear-con-alzas-correctamente,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/21066-guia-de-gymcelling,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/21096-guia-de-maxxing-de-ereccion-del-pene-como-nunca-lidiar-con-sintomas-de-disfuncion-erectil-y-potencialmente-ganar-tamano,REMOVE_URGENT,/t/looksmaxing,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/21119-pestanas-largas-y-su-importancia-en-el-atractivo-del-area-ocular,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/21122-haz-tu-propia-feruladispositivo-para-ensanchar-la-boca,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/21167-muelas-del-juicio-todo-lo-que-necesitas-saber,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/21177-guia-definitiva-de-simetria-como-arreglar-la-asimetria-y-por-que-es-esencial-para-el-looksmaxing,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/21182-guia-sobre-como-mitigar-riesgos-cardiacos-con-aas-esteroides,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/21200-guia-definitiva-para-aclarar-los-ojos-como-aclarar-el-color-de-ojos-por-que-es-esencial-para-el-looksmaxing,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/21208-confidencemaxxing-guia-para-vencer-la-ansiedad-socialtimidezalta-inhibicion,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/21225-deshincharse-rapido,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/21272-revelando-tu-estructura-osea-la-guia-definitiva-para-superar-la-hinchazon,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/21300-por-que-envejeces-glicosilacion-y-ages-asesinos-insidiosos-de-tu-cuerpo,REMOVE_URGENT,/t/looksmaxing,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/21320-como-mejorar-la-forma-de-tu-nariz-sin-una-cirugia,REWRITE,,4.5-DIY-reframe+4.7-translation,med,0-prelaunch-noGSC
/d/21347-subir-de-peso-la-manera-facil,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/21374-guia-para-entender-mejor-a-las-mujeres-como-tus-relaciones-interpersonales-influyen-en-la-atraccion,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/21408-por-que-importa-la-pigmentacion-como-optimizar-tu-coloracion,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/21431-deja-de-ciclar-esteroides-blast-cruise,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/21434-como-realmente-aumentar-tu-testosterona-de-forma-natural,REMOVE_URGENT,/t/anabolicos,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/21439-guia-de-melanotan-2-para-maxear-tu-coloracion-palecels-gtfih,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/21473-piel-impecable-la-guia-definitiva-para-un-cutis-saludable,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/21482-guia-de-squintmaxxing,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/21484-los-mejores-entrenamientos-de-antebrazos,NOINDEX,,4.1-thin+4.7-translation,high,0-prelaunch-noGSC
/d/21486-guia-de-entrenamiento-del-cuello,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/21490-guia-para-deshinchar,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/21491-guia-completa-de-como-salir-de-la-vida-incel-y-ser-mejor-que-un-chad-100-garantizado,REWRITE,,4.5-DIY-reframe+4.7-translation,med,0-prelaunch-noGSC
/d/21540-mini-guia-de-diureticosdesinflamarse,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/21546-regulacion-epigenetica-dirigida-a-la-osteogenesis-controlar-el-crecimiento-del-craneo,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/21547-la-conexion-entre-salud-y-belleza-una-guia-completa,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/21549-mi-rutina-basica-para-los-labios-delgadolabios-gtfih,REMOVE_URGENT,/t/softmaxing,4.5-safety,high,0-prelaunch-noGSC
/d/21552-descubre-cuanta-t-tienes-sin-un-analisis-de-sangreguia-completa,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/21571-megathread-definitivo-con-la-lista-de-cada-metodo-hormonal-fisico-y-psicologico-de-testosteronemaxxing-que-funciona-sigo-agregando,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/21623-riesgo-de-usar-hgh,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/21629-lista-de-excusas-que-puedes-usar-para-explicar-cirugias-fraudes,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/21635-elasticos-con-brackets,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/21668-metodo-super-asesino-de-poros-como-deshacerte-de-los-filamentos-sebaceos-viejo-metodo-de-lookism,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/21674-una-guia-sobre-el-ojo-vago-por-que-es-crucial-para-el-looksmax-y-como-arreglarlo,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/21741-forma-facil-y-precisa-de-predecir-la-altura-en-la-edad-adulta-menores-de-16cels-gtfih,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/21843-como-el-ayuno-aumentara-la-hormona-del-crecimiento,REMOVE_URGENT,/t/looksmaxing,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/21845-por-el-amor-de-dios-no-comas-comida-grasosa-antes-de-tu-entrenamiento-la-razon-cientifica,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/21880-guia-pequena-y-rapida-de-como-hacer-una-subcision-en-casa,REWRITE,,4.5-DIY-reframe+4.7-translation,med,0-prelaunch-noGSC
/d/21891-guia-completa-de-ascension-estudios-pronto,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/21907-senales-de-que-eres-un-gymcel,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/21911-5x-mas-hgh-sin-inyecciones,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/21934-heightmaxxing,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/21947-guia-para-ser-estoico-para-personas-que-se-pudren-en-los-foros,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/21952-como-convertirse-en-un-chad-guia-completa-de-looksmaxxing,REMOVE_URGENT,/t/looksmaxing,4.5-safety,high,0-prelaunch-noGSC
/d/22000-guia-de-afeitado-en-humedo-sin-irritacion-sin-foliculitis-y-un-afeitado-al-ras,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/22006-mi-metodo-para-desinflamar-no-solo-evitar-el-agua,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/22015-como-y-cuando-fraudear-altura-a-estas-alturas,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/22021-secreto-hilo-de-guia-de-altura,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/22032-guia-de-como-administrar-esteroidespeds-orales-te-garantizo-que-lo-estas-haciendo-mal,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/22071-como-reconocer-la-laxitud-del-parpado-inferior,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/22162-como-arreglar-el-scleral-show-inferior,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/22176-lo-basico-para-adolescentes-teencels-aspies-entren-ya,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/22212-guia-de-verdad-de-cold-approachpua-ama,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/22228-bueno-voy-a-publicar-la-rutina-para-desinflamarme-que-me-llevan-pidiendo,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/22231-como-arreglar-los-hombros-desiguales,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/22232-asi-es-como-coges-mujeres-si-tienes-una-pija-grande-pero-cara-fea-y-no-eres-de-59,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/22234-como-volverte-extremadamente-popular-y-querido,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/22290-como-conseguir-heterocromia,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/22314-la-guia-oficial-de-las-unas-y-la-glandula-tiroides-trastornos-de-la-tiroides-y-cambios-en-las-unas,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/22399-plan-de-comidas-bulking-de-6000-calorias-diarias-como-htn-de-67,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/22453-las-cirugias-son-bien-faciles-de-conseguir-como-conseguir-bimax-o-rhino-gratis-birdcels-gtfih,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/22575-proporciones-ideales-para-hombres-gtfih-greycels,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/22616-rutina-de-cuidado-de-piel-para-mantener-piel-clara-y-evitar-brotes-cara,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/22637-como-realmente-hablarle-al-sexo-opuesto-guia-definitiva-ropecels-gtfih,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/22711-guia-de-como-curar-o-reducir-significativamente-la-intolerancia-a-la-lactosa,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/22715-plan-de-entrenamiento-por-cada-musculo-con-peso-corporal-mancuerna-y-barra-de-dominadas-calistenia-y-mancuerna,REWRITE,,4.5-DIY-reframe+4.7-translation,med,0-prelaunch-noGSC
/d/22716-como-potencialmente-conseguir-ojos-mas-hundidos,REWRITE,,4.5-DIY-reframe+4.7-translation,med,0-prelaunch-noGSC
/d/22772-construye-un-tremendo-culote-jugoso,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/22778-guia-de-chatgpt-para-la-protrusion-bimaxilar-en-hombres-del-este-de-asia-bimax-protrusioncels-gtfih,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/22785-como-salir-del-estatus-khhv-si-tienes-20-25-anos-siendo-ltnmtn-estes-en-la-universidad-o-no,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/22789-no-hagas-recomposicion-corporal-y-que-hacer-en-su-lugar,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/22828-guia-mk677,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/22830-maxxing-basico-de-nt-en-redes-sociales,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/22978-guia-definitiva-de-mascarilla-para-el-cabello,REWRITE,,4.5-DIY-reframe+4.7-translation,med,0-prelaunch-noGSC
/d/23000-desbloqueando-tu-sonrisa-nunca-mas-tengas-una-caries,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/23006-guia-de-anatomia-entiende-como-funciona-cada-musculo,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/23049-hack-de-approach-de-frio-a-calido,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/23090-mi-rutina-de-hamzamaxxing-parte-1,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/23098-guia-sobre-como-hacer-tus-comidas-goyslop-favoritas-saludables-en-casa-bbc,REWRITE,,4.5-DIY-reframe+4.7-translation,med,0-prelaunch-noGSC
/d/23229-guia-de-looksmaxing-para-blancos-con-ojos-cafes-y-pelo-cafe-gtfih,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/23230-como-hacer-softmaxx-basicos,REWRITE,,4.5-DIY-reframe+4.7-translation,med,0-prelaunch-noGSC
/d/23232-cirugias-y-que-hacen,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/23248-como-hablar-con-chicas-funciona-con-autistas-tambien,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/23252-anquiloglosia-causa-del-crecimiento-hacia-abajo-y-la-falta-de-angularidad,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/23289-hilo-muy-raro-sub5incel125-highiq-gymmaxxing-101,REMOVE_URGENT,/t/looksmaxing,4.5-safety,high,0-prelaunch-noGSC
/d/23321-la-importancia-de-finalizar-planes-quirurgicos-rapidamente,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/23374-como-aumentar-el-apetito-a-traves-de-isrs-e-antihistaminicos,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/23387-hilo-de-agua-de-soft-maxes-sin-cope,REMOVE_URGENT,/t/softmaxing,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/23456-guia-de-armonia-angular,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/23516-complicaciones-de-bimax-trimax,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/23527-metodo-de-pe-brutal-inhibcels-bajos-venganse-paca,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/23531-manipular-el-cabello-y-el-vello-facial-para-mejorar-failos,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/23538-la-mejor-forma-de-desinflar-rapido,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/23573-el-rol-de-la-fascia-en-la-estetica-facial-y-por-que-es-importante-aflojarla,REWRITE,,4.5-DIY-reframe+4.7-translation,med,0-prelaunch-noGSC
/d/23612-como-hacer-medmaxx-para-el-verano-del-proximo-ano-guia-completa-etnicos-gtfih,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/23618-deberian-probar-esta-app-gratuita-para-editar-el-rostro,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/23621-que-carajos-es-el-sindrome-de-marfans,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/23656-los-mejores-productos-de-cuidado-de-la-piel,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/23761-como-bajar-tu-inhib-de-forma-natural,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/23777-guia-del-calostro-los-beneficios-del-oro-liquido,REMOVE_URGENT,/t/looksmaxing,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/23807-como-no-arruinar-tu-vida-mientras-estes-en-pubertad-gtfih,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/23819-como-usar-hidrocortisona-para-que-tu-distancia-ocular-se-vea-mas-pequena-gente-de-ojos-separados-gtfih-bajo-ci-amigable,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/23821-guia-definitiva-de-muscle-maxxing,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/23867-nt-como-actuar-completamente-como-un-normie,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/23912-guia-de-ll-enanos-entren,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/23946-como-aumentar-tu-peso-de-bench-en-20lbs-en-3-semanasprograma-smolov-jr-bench,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/23961-el-unico-consejo-verdadero-de-looksmaxxing-despues-de-5-anos-de-looksmaxxing,REWRITE,,4.5-DIY-reframe+4.7-translation,med,0-prelaunch-noGSC
/d/24056-todo-lo-que-aprendi-en-este-sitio-parte-2,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/24079-todo-lo-que-aprendi-en-este-sitio-parte-1-actualizado,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/24120-inhibmaxx-subestimado,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/24133-como-medir-el-crecimiento-anterior-de-la-maxila,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/24153-consejo-nt-camina-y-habla-lentamente,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/24158-como-exigir-respeto-de-mujeres-y-otros-hombres-guia-alfa,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/24195-todos-los-softmax-que-existen-entren-ya-antes-de-la-cirugia,REWRITE,,4.5-DIY-reframe+4.7-translation,med,0-prelaunch-noGSC
/d/24207-si-eres-etnico-en-occidente-esconde-tu-origen-procedencia-lo-mas-posible-con-las-mujeres,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/24216-la-guia-completa-de-looksmaxxing-para-el-normalfag-4-7,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/24235-como-eliminar-la-hinchazon-facial-3-horas-antes-de-la-escuela-mejor-guia,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/24287-guia-definitiva-sobre-como-tu-dieta-afecta-tu-crecimiento,REMOVE_URGENT,/t/looksmaxing,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/24310-como-empezar-a-slayear-siendo-un-mentalcel,REWRITE,,4.5-DIY-reframe+4.7-translation,med,0-prelaunch-noGSC
/d/24311-algunos-beneficios-del-sol,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/24326-guia-rapida-de-nofap,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/24335-el-metodo-de-snapchat-para-ligar-chicas-con-fotos,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/24420-fraudmaxxing-tu-altura-alcanzando-tu-maximo-potencial,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/24434-todos-los-beneficios-del-nofap-que-puedo-pensar,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/24503-guia-definitiva-de-prettyboy-maxxing-appealmaxxing,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/24525-todos-los-metodos-para-escapar-del-inceldom,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/24540-una-guia-sobre-pied-ed-flatline-y-tips-de-como-arreglarlo,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/24633-guia-definitiva-para-tener-una-idea-de-como-entrenar-sin-perder-el-tiempo-basada-en-la-ciencia,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/24641-guia-framemax-high-iq,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/24694-celulas-nasales-gtfih-pequeno-consejo-para-una-nariz-mas-definida,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/24703-softmaxxing-guia-para-el-desarrollo-mandibular,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/24777-manipula-perras-convierte-putas-o-chicas-normales-en-amas-de-casa,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/24790-asi-es-como-programaria-un-ul-split-solo-con-mancuernas,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/24791-la-guia-definitiva-de-dream-maxxing-y-evitando-pesadillas,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/24798-guia-de-dickmaxxing-excluyendo-clamping-y-bombas,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/24818-la-unica-guia-de-dickmax-que-necesitas,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/24825-rutina-de-movilidad-personal,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/24900-rutina-full-body-optima,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/24925-como-mantener-una-dieta-y-no-fallar-esta-vez,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/25015-el-hilo-definitivo-de-softmax-gtfihhh,REMOVE_URGENT,/t/softmaxing,4.5-safety,high,0-prelaunch-noGSC
/d/25054-guia-practica-de-greypillers-para-fraudear-el-craneo-de-cacahuate,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/25063-como-ligar,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/25065-como-ser-un-bad-boy,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/25111-megathread-de-skincare-lookism,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/25149-voicemaxxing-guia-a-fondo-para-alcanzar-97-hz,REMOVE_URGENT,/t/looksmaxing,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/25232-la-hidrocortisona-para-la-nariz-si-funciona,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/25254-guia-facil-de-colageno,REMOVE_URGENT,/t/looksmaxing,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/25261-desglose-completo-de-indicadores-de-interes-ioi-estas-alucinando-o-en-contacto-con-la-realidad,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/25358-como-no-ser-odiado,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/25366-nueva-tecnica-de-looksmax-zygomaxx,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/25378-como-prevenir-hinchazon-mientras-haces-bulkingen-un-ciclo-aas-acuoso-las-mejores-y-las-mas-faciles-y-las-formas-mas-efectivas,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/25389-bueno-voy-a-publicar-mi-rutina-natural-para-profundizar-la-voz-que-me-han-estado-pidiendo,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/25403-crees-que-tienes-lineas-de-sonrisa-piensalo-de-nuevo,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/25466-todo-sobre-los-procedimientos-para-cambiar-el-color-de-ojos,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/25508-como-aniquilar-la-ansiedad-social-con-imaos-una-guia-practica,REMOVE_URGENT,/t/looksmaxing,4.5-sourcing-controlled-substance,high,0-prelaunch-noGSC
/d/25555-una-lista-completa-de-tips-y-trucos-sociales,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/25561-como-lidiar-con-mujeres-que-hacen-catfish,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/25562-la-guia-de-heightmaxxing-mas-corta-sin-cope,REMOVE_URGENT,/t/anabolicos,4.5-safety,high,0-prelaunch-noGSC
/d/25624-botb-como-mantenerse-delgado-todo-el-ano-con-superavit-calorico,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/25634-guia-para-arreglar-tu-horario-de-sueno,REWRITE,,4.5-dosing-strip+4.7-translation,med,0-prelaunch-noGSC
/d/25760-guia-de-mewing-2024-para-miembros-nuevos,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/25806-guia-de-muy-bajo-esfuerzo-para-maximizar-gh,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/25823-guia-de-fotos-para-apps-de-citas,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/25846-caracteristicas-de-modelos-hombres-de-moda-de-alto-nivel,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/25857-zapatos-de-heightfraud-de-elite-para-el-invierno,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
/d/25866-optimizacion-del-sueno-sueno-lucido-simplificado,REWRITE,,4.7-translation,high,0-prelaunch-noGSC
